album_title,album_url,category,album_track_number,song_title,song_url,song_artists,song_release_date,song_page_views,song_lyrics,song_writers,song_producers,song_tags
Ultraviolence (Deluxe),https://genius.com/albums/Lana-Del-Rey/Ultraviolence-Deluxe,Ultraviolence,10,Old Money,https://genius.com/Lana-del-rey-old-money-lyrics,['Lana Del Rey'],2014-06-13,404300,"Blue hydrangea, cold cash divine Cashmere, cologne, and white sunshine Red racing cars, Sunset and Vine The kids were young and pretty Where have you been? Where did you go? Those summer nights seem long ago And so is the girl you used to call The Queen of New York City But if you send for me, you know I'll come And if you call for me, you know I'll run I'll run to you, I'll run to you I'll run, run, run I'll come to you, I'll come to you I'll come, come, come Oh, oh, oh, oh, oh Oh, oh, oh, oh Ah, ah, ah, ah, ah Ah, ah, ah, ah The power of youth is on my mind Sunsets, small town, I'm out of time Will you still love me when I shine? From words but not from beauty My father's love was always strong My mother's glamour lives on and on Yet still inside, I felt alone For reasons unknown to me But if you send for me, you know I'll come And if you call for me, you know I'll run I'll run to you, I'll run to you I'll run, run, run I'll come to you, I'll come to you I'll come, come, come Oh, oh, oh, oh, oh Ah, ah, ah, ah, ah And if you call, I'll run, run, run If you change your mind, I'll come, come, come Oh, oh, oh, oh, oh Ah, ah, ah, ah, ah Blue hydrangea, cold cash divine Cashmere, cologne, and hot sunshine Red racing cars, Sunset and Vine And we were young and pretty","['Robbie Fitzsimmons', 'Lana Del Rey', 'Dan Heath']",['Dan Heath'],"['Pop', 'Chamber Music', 'Baroque Pop', 'Dream Pop', 'Ballad', 'Alternative Pop', 'Alternative']"
Ultraviolence (Deluxe),https://genius.com/albums/Lana-Del-Rey/Ultraviolence-Deluxe,Ultraviolence,11,The Other Woman,https://genius.com/Lana-del-rey-the-other-woman-lyrics,['Lana Del Rey'],2014-06-13,269000,"The other woman has time to manicure her nails The other woman is perfect where her rival fails And she's never seen with pin curls in her hair anywhere The other woman enchants her clothes with French perfume The other woman keeps fresh cut flowers in each room And there are never toys that's scattered everywhere And when her old man comes to call He finds her waitin' like a lonesome queen 'Cause to be by her side It's such a change from old routine But The other woman will always cry herself to sleep The other woman will never have his love to keep And as the years go by, the other woman will spend her life alone Alone Baby, do-do Ah, ah, ah, ah Ah, ah Ooh Alone",['Jessie Mae Robinson'],['Dan Auerbach'],"['R&B', 'Pop', 'Rock', 'Alternative R&B', 'Ballad', 'Soft Rock', 'Chamber Music', 'Chamber Pop', 'Dark Pop', 'Pop-Rock', 'Cover', 'Alternative Rock', 'Alternative Pop', 'Alternative']"
Ultraviolence (Deluxe),https://genius.com/albums/Lana-Del-Rey/Ultraviolence-Deluxe,Ultraviolence,12,Black Beauty,https://genius.com/Lana-del-rey-black-beauty-lyrics,['Lana Del Rey'],2014-06-13,332000,"I paint my nails black I dye my hair a darker shade of brown 'Cause you like your women Spanish Dark, strong and proud I paint the sky black You said if you could have your way You'd make a nighttime all today So it'd suit the mood of your soul Oh, what can I do? Nothing, my sparrow blue Oh, what can I do? Life is beautiful, but you don't have a clue Sun and ocean blue Their magnificence, it don't make sense to you Black beauty, ah-ah Black beauty, ah-ah I paint the house black My wedding dress black leather, too You have no room for light Love is lost on you I keep my lips red To seem like cherries in the spring Darling, you can't let everything Seem so dark blue But oh, what can I do? To turn you on or get through you? Oh, what can I do? Life is beautiful, but you don't have a clue Sun and ocean blue Their magnificence, it don't make sense to you Black beauty, ah-ah Black beauty, ah-ah Black beauty, ah-ah Black beauty, ah-ah Black beauty, ah-ah Black beauty, baby Black beauty, baby Oh, what can I do? Life is beautiful, but you don't have a clue Sun and ocean blue Their magnificence, it don't make sense to you Black beauty, ah-ah Black beauty, ah-ah Black beauty, ah-ah Black beauty, ah-ah","['Lana Del Rey', 'Rick Nowels']",['Paul Epworth'],"['Pop', 'Rock', 'Progressive Rock', 'Art Pop', 'Art Rock', 'Pop-Rock', 'Singer-Songwriter', 'Adult Alternative', 'Alternative Pop', 'Ballad', 'Alternative', 'Alternative Rock', 'Dream Pop']"
Ultraviolence (Deluxe),https://genius.com/albums/Lana-Del-Rey/Ultraviolence-Deluxe,Ultraviolence,13,Guns and Roses,https://genius.com/Lana-del-rey-guns-and-roses-lyrics,['Lana Del Rey'],2014-06-13,125300,"Heavy metal love of mine I should have learned to let you stay You didn't want me all the time But you were worth it anyway 'Cause you were so much better Than the rest of them Out of all the others You were the honest man He loved guns and roses Guns and roses He loved guns and roses He loved guns And roses, roses, roses Motorcycle love divine I should have learned to let you play I wasn't the marrying kind I should have done it anyway We should have left Las Vegas And then began again Took your bike to Detroit Back to the promised land He loved guns and roses Guns and roses He loved guns and roses He loved guns And roses, roses, roses I can feel it coming in the air tonight See you walking on that blue Pacific I can see you bathing in the summer light Turning tan and you look terrific You got game, boy, game, boy You got game, boy, game, boy You got game, boy, game, boy You got game He loved guns and roses Guns and roses He loved guns and roses He loved guns And roses, roses, roses He loved guns and roses (Oh) Guns and roses (Oh) He loved guns and roses (Oh) He loved guns (Oh) And roses (Roses), roses (Roses), roses (Roses) Roses, roses, roses","['Rick Nowels', 'Lana Del Rey']","['Lee Foster', 'Lana Del Rey', 'Rick Nowels']","['Pop', 'Rock', 'Downtempo', 'Pop-Rock', 'Shoegaze', 'Dream Pop', 'Singer-Songwriter', 'Psychedelic Rock', 'Alternative Rock', 'Alternative Pop', 'Alternative']"
Ultraviolence (Deluxe),https://genius.com/albums/Lana-Del-Rey/Ultraviolence-Deluxe,Ultraviolence,14,Florida Kilos,https://genius.com/Lana-del-rey-florida-kilos-lyrics,['Lana Del Rey'],2014-06-13,423000,"White lines , pretty baby, tattoos Don't know what they mean, they're special, just for you White lines, baking powder on the stove Cooking up a dream, turning diamonds into snow I feel you, pretty baby, feel me Turn it up hot, loving you is free I like it down, like it down way low But you already know that, you already know (Fuck!) Come on down to Florida I got something for ya We could see the kilos or the Keys, baby, oh yeah Guns in the summertime Chic-a-Cherry Cola lime Prison isn't nothing to me if you'll be by my side Yayo, yayo, yayo And all the dope fiends Yayo, yayo, yayo (Fuck!) Sun in my mouth and gold hoops You like your little baby, like you like your drinks: cool White lines, pretty daddy, go skiing You snort it like a champ, like the winter we’re not in (Fuck!) Come on down to Florida I got something for ya We could see the kilos or the Keys, baby, oh yeah Guns in the summertime Chic-a-Cherry Cola lime Prison isn't nothing to me if you'll be by my side Yayo, yayo, yayo And all the dope fiends Yayo, yayo, yayo (Fuck!) We could get high in Miami, ooh, ooh Dance the night away People never die in Miami, ooh, ooh That's what they all say yay (You believe me, don't you baby?) Come on down to Florida I got something for ya We could see the kilos or the Keys, baby, oh yeah Guns in the summertime Chic-a-Cherry Cola lime Prison don't mean nothing to me if you'll be by my side Yayo, yayo, yayo All the Floridians like Yayo, yayo, yayo All the Colombians like Yayo, yayo, yayo And all my girlfriends Yayo, yayo, yayo That's how we do it, like Mm-mm, pretty baby White lines, pretty baby Gold teeth , pretty baby Yeah, yeah, yeah Dance the night away","['Harmony Korine', 'Lana Del Rey', 'Dan Auerbach']",['Dan Auerbach'],"['Rock', 'Pop', 'Neo-Psychedelia', 'Pop-Rock', 'Alternative Pop', 'Psychedelic Rock', 'Alternative', 'Alternative Rock']"
Ultraviolence (Deluxe),https://genius.com/albums/Lana-Del-Rey/Ultraviolence-Deluxe,Ultraviolence,15,Is This Happiness,https://genius.com/Lana-del-rey-is-this-happiness-lyrics,['Lana Del Rey'],2014-06-13,174800,"High up in the Hollywood hills, taking violet pills Writing all of my songs about my cheap thrills You're a hard man to love and I'm A hard woman to keep track of You like to rage, don't do that You want your way, you make me so mad Got your gun, I've got my dad Hm-hm-hm-hm-hm-hm-hm Is this happiness? Is this happiness? Is this happiness? Is this happiness? High up in the Hollywood hills, crushing violet pills You've been trying to write a novel about your cheap thrills You think you're Hunter S. Thompson I think you're fucking crazy as the day's long Man to man, heart to heart I love you but you drive me so far Wish you well on that star Hm-hm-hm-hm-hm-hm-hm Is this happiness? Is this happiness? Is this happiness? Is this happiness? Witch Hazel, Witch Hazel Betrayal, betrayal One gun on the table Headshot if you're able Is this happiness? Is this happiness? Is this happiness? Is this happiness? Hm-hm-hm-hm Hm-hm-hm-hm Hm-hm-hm-hm Hm-hm-hm-hm","['Lana Del Rey', 'Rick Nowels']",['Rick Nowels'],"['Pop', 'Rock', 'Chamber Music', 'Adult Alternative', 'Ballad', 'Piano', 'Singer-Songwriter', 'Dream Pop', 'Alternative Rock', 'Alternative']"
Ultraviolence (Deluxe),https://genius.com/albums/Lana-Del-Rey/Ultraviolence-Deluxe,Ultraviolence,16,Flipside,https://genius.com/Lana-del-rey-flipside-lyrics,['Lana Del Rey'],2014-06-13,111000,"Are you gonna hurt me now? Or are you gonna hurt me later? Are you gonna go to town? Maybe you should play it safer You've got me all dressed up tonight Springsteen on the radio You've got me all freaked out tonight Somethin' you're telling me, what? I don't know You don't wanna break me down You don't wanna say goodbye and You don't wanna turn around You don't wanna make me cry, but You caught me once ​Maybe on the flipside I could catch you again You caught me once ​Maybe on the flipside you could catch me again Drinks on the patio Are you gonna tell me now? Are you gonna tell me later? 'Cause if you think that I don't know I'm gonna have to say you're crazy I'm getting all dressed up tonight Dressed up just to hear you, boy I already know what you got in store Why I go? Baby, I don't know 'Cause you don't wanna break me down You don't wanna say goodbye and You don't wanna turn around You don't wanna make me cry, but You caught me once ​Maybe on the flipside I could catch you again You caught me once ​Maybe on the flipside you could catch me again So you think you're in charge? Do you? Acting like a big shot I'm sure So you think you're in charge? Do you? You're acting like a big shot You don't wanna break me down You don't wanna say goodbye and You don't wanna turn around You don't wanna make me cry but You caught me once ​Maybe on the flipside I could catch you again You caught me once ​Maybe on the flipside you could catch me again","['Blake Stranathan', 'Lana Del Rey']","['Blake Stranathan', 'Lana Del Rey']","['Pop', 'Rock', 'Neo-Psychedelia', 'Adult Alternative', 'Alternative', 'Psychedelic Rock', 'Alternative Rock']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,1,LA Who Am I to Love You?,https://genius.com/Lana-del-rey-la-who-am-i-to-love-you-annotated,['Lana Del Rey'],2020-07-28,204900,"I left my city for San Francisco Took a free ride off a billionaire's jet LA, I'm from nowhere, who am I to love you? LA, I've got nothing, who am I to love you when I'm feeling this way and I've got nothing to offer? LA, not quite the city that never sleeps Not quite the city that wakes, but the city that dreams, for sure If by dreams, you mean in nightmares LA, I'm a dreamer, but I'm from nowhere, who am I to dream? LA, I'm upset, I have complaints, listen to me They say I came from money and I didn't And I didn't even have love, and it's unfair LA, I sold my life rights for a big check and I'm upset And now I can't sleep at night and I don't know why Plus, I love Zach , so why did I do that when I know it won't last? LA, I picked San Francisco because the man who doesn't love me lives there LA, I'm pathetic, but so are you, can I come home now? Daughter to no one, table for one Party of thousands of people I don't know at Delilah where my ex-husband works I'm sick of this, but can I come home now? Mother to no one, private jet for one Back home to the Tudor house that borned a thousand murder plots Hancock Park, it's treated me very badly, I'm resentful The witch on the corner, the neighbor nobody wanted The reason for Garcetti's extra security LA, I know I'm bad, but I have nowhere else to go , can I come home now? I never had a mother, will you let me make the sun my own for now, and the ocean my son? I'm quite good at tending to things despite my upbringing, can I raise your mountains? I promise to keep them greener, make them my daughters Teach them about fire, warn them about water I'm lonely, LA, can I come home now? I left my city for San Francisco And I'm writing from the Golden Gate Bridge But it's not going as I planned I took a free ride off a billionaire and brought my typewriter And promised myself that I would stay, but It's just not going the way that I thought It's not that I feel different, and I don't mind that it's not hot It's just that I belong to no one, which means there's only one place for me The city not quite awake, the city not quite asleep The city that's still deciding how good it can be And also I can't sleep without you No one's ever really held me like you Not quite tightly, but certainly, I feel your body next to me Smoking next to me Vaping lightly next to me And I love that you love the neon lights like me Orange in the distance We both love that And I love that we have that in common Also, neither one of us can go back to New York For you are unmoving As for me, it won't be my city again until I'm dead Fuck the New York Post LA, who am I to need you when I've needed so much, asked for so much? And what I've been given, I'm not sure yet I may never know that either until I'm dead For now, though, what I do know Is although I don't deserve you Not you at your best and your splendor With towering eucalyptus trees that sway in my dominion Not you at your worst Totally on fire, unlivable, unbreathable, I need you You see, I have no mother And you do A continental shelf A larger piece of land from where you came And I? I'm an orphan A little seashell that rests upon your native shores One of many, for sure But because of that, I surely must love you closely to the most of anyone For that reason, let me love you Don't mind my desperation Let me hold you, not just for vacation But for real and for forever Make it real life Let me be a real wife to you Girlfriend, lover, mother, friend I adore you Don't be put off by my quick-wordedness I'm generally quite quiet Quite a meditator, actually I'll do very well down by Paramhansa Yogananda's realization center, I'm sure I promise you'll barely even notice me Unless you want to notice me Unless you prefer a rambunctious child In which case, I can turn it on too I'm quite good on the stage as you may know You might have heard of me So either way, I'll fit in just fine So just love me by doing nothing And perhaps, by not shaking the county line I'm yours if you'll have me But regardless, you're mine",['Lana Del Rey'],"['Jack Antonoff', 'Lana Del Rey']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Ambient', 'Poetry', 'Spoken Word']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,2,"The Land of 1,000 Fires",https://genius.com/Lana-del-rey-the-land-of-1000-fires-annotated,['Lana Del Rey'],2020-07-28,55200,"Two blue steel trains run through the tunnels of your cool blue steel eyes Vernon Rock quarry The vastness of which has nothing on your beautiful mind Dylan I hear Dylan when I look at you I can see it in invisible ink like a tattoo The ying to my yang the toughness to my unending softness A striking example of masculinity firm in your verticality sure in your confrontation against all elements and duality The sun to my wilting daisy The earth to the wildflower that doesn't care where it grows Vernon everything's burnt here there's no escaping it the air is fried and on fire I've never really fallen in love but whatever this feeling is I wish everyone could experience it this place feels like a person familiar like someone I've stood next to before but never while I was standing next to you Thank you for being here for bearing witness to my vastness Through the year I've called you in and out of my orbit You, in your madness the satellite that constellates my world mimicking the inner chaos that I've disowned a mirror to my past life retributions and a reflection of my sadness If I'm going to keep on living the way that I'm living I can't do it without you My feet aren't on the ground I need your body to stand on your name to define me on top of being a woman I am scared and ethereal And There are seven worlds in my eyes I'm accessing of all them once One to draw my words from and my muses Another one I try and harness late at night that lies somewhere off of the right of Jupiter And then of course there's this one I live in The land of a thousand fires That's where you come in You Vernon Dylan Two blue steel trains running through the tunnels of your cool blue steel eyes To guide me far from the world of my early days That I can't quite make out clearly That beckon me towards high sea cliffs On long car rides Towards a future place A world unknown to me Made up of something surreal and dripping Flowers in solar systems oversized You Vernon Dylan No words needed to sponge up the dark nights No explanations for the globes in my eyes Shoulder to shoulder in the factory light Letting me be who I would have been if everything had turned out alright Three alternative endings Now course through my blood on ice But I thrive because I say I do And because it's what I write But honestly, if you weren't here with me I don't know what things would look like That's my why no matter what world I'm in I'm accessible by only one satellite Vernon Dylan And you in your madness With two blue steel trains running through your cool blue steel eyes",['Lana Del Rey'],"['Lana Del Rey', 'Jack Antonoff']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Spoken Word', 'Poetry']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,3,Violet Bent Backwards Over the Grass,https://genius.com/Lana-del-rey-violet-bent-backwards-over-the-grass-annotated,['Lana Del Rey'],2020-07-28,84800,I went to a party I came in hot Made decisions beforehand My mind made up Things that would make me happy To do them or not Each option weighed carefully A plan for each thought And then I walked through the door past the open concept And saw Violet bent backwards over the grass Seven years old with dandelions grasped tightly in her hand Arched like a bridge in a fallen handstand Grinning wildly like a madman With the exuberance that only doing nothing can bring Waiting for the fireworks to begin And in that moment I decided to do nothing about everything,['Lana Del Rey'],"['Lana Del Rey', 'Jack Antonoff']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Spoken Word', 'Poetry']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,4,Past the Bushes Cypress Thriving,https://genius.com/Lana-del-rey-past-the-bushes-cypress-thriving-annotated,['Lana Del Rey'],2020-07-28,47400,"I saw you in the mirror You were wearing your hair differently Carrying the air differently You said you wear your hair long parted in the middle Long in solidarity just like all his women In Long Beach Aimless Your fingers wiping oil on the paper with precision With decision like an artist never seen yet with a vision With a reason Stared with venom at the ceiling Not the grass But straight ahead Just at the skyline With precision Laser vision Time was stopping Moving through you You dictated by what moved you Only moving, never thinking Match to the sun that’s slowly sinking At the height of the afternoon In the heat of the summer evening Like a phoenix, like a chem trail, like a wavelength no one’s claiming Georgia o Keefe Georgia peaches Doing nothing but your painting For forever Forget teachers Forgive him for ever leaving Love is rising No resisting Cheeks are flushing Now you’re living Say goodbye now No resisting Live your life like No one's listening Be the art the life is breathing Be the soul the world is living For you only Not for giving Just for taking No one's listening At the end of Rose and Rich Down the street that’s green and winding Past the bushes cypress thriving Past the chain link fence and driving Further down the road less travelled There you are athleisure wear unraveled Now I see you clear Standing stoic blue and denim Eyes not blue but clear like heaven You don’t want to be forgotten You just want to disappear",['Lana Del Rey'],"['Lana Del Rey', 'Jack Antonoff']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Spoken Word', 'Poetry']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,5,Salamander,https://genius.com/Lana-del-rey-salamander-annotated,['Lana Del Rey'],2020-07-28,60700,"Get out of my blood, salamander! I can’t seem to blow off enough steam to get you out of my head Soul cycle you to death, run you out of my blood to San Pedro And yet, everywhere I go, it seems there you are, And there I am I don’t want to sell my stories anymore, stop pushing me Some stories aren’t meant to be sold Some words aren’t meant to be told I want to leave them underneath the nightstand to be forgotten or remembered should my thoughts come upon them in the middle of the night after a long beach day Or by you, some afternoon, to thumb through with your worn warm after-work hands I love you, but you don’t understand me, I’m a real poet! My life is my poetry, my love making is my legacy! My thoughts are about nothing, and beautiful, and for free You see, the things that can’t be bought can’t be evaluated, and that makes them beyond human reach Untouchable, safe, otherworldy Unable to be deciphered or metabolized Something metaphysical , like a view of the sea on a summer day on the most perfect winding road taken in from the car window A thing perfect, and ready to become a part of the texture of the fabric of something more ethereal Like Mount Olympus, where Zeus sent Athena and the rest of the immortals to play",['Lana Del Rey'],"['Lana Del Rey', 'Jack Antonoff']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Spoken Word', 'Poetry']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,6,Never to Heaven,https://genius.com/Lana-del-rey-never-to-heaven-annotated,['Lana Del Rey'],2020-07-28,58200,"May my eyes always stay level to the horizon may they never gaze as high as heaven, to ask why May I never go where angels fear to tread so as to have to ask for answers in the sky The whys in this lifetime i've found are inconsequential compared to the magic of the nowness - the solution to most questions there are no reasons And if there are - i'm wrong but at least i won't have spent my life waiting looking for God in the clouds of the dawn I'll be up early to rise though of course - but only to make you a pot of coffee That's what i was thinking this morning Joe that it's times like this as the marine layer lifts off the sea from the view of our favorite restaurant that i pray that i may always keep my eyes level to your eyeline never downcast at the table cloth You see, Joe it's times like this that the marine layer lifts off the sea on the dock with out candle lit that i think to myself there are things you still don't know about me like sometimes i'm afraid my sadness is too big and that one day you might have to help me handle it But until then may my eyes always stay level to the skyline assessing Long Beach's glittering new development never higher than the tallest building never to heaven or revenant 'Cause i have faith in man as strange as that seems in times like these and it's not just because of the warmth i've found in your brown eyes It's because i believe in the goodness in me that it's firm enough to plant a flag in or a rosebud or to build a new life.",['Lana Del Rey'],"['Lana Del Rey', 'Jack Antonoff']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Spoken Word', 'Poetry']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,7,SportCruiser,https://genius.com/Lana-del-rey-sportcruiser-annotated,['Lana Del Rey'],2020-07-28,38400,"I took a flying lesson on my 33rd birthday, instead of calling you Or parking on the block where our old place used to be Genesee, genesee, genesee Pathetic, I know - but sometimes I still like to park on that street, And have lunch in the car just to feel close to you I was once in love with my life here, In that studio apartment with you Little yellow flowers on the tops of trees as our only view, Out of the only window, Big enough for me to see our future through But it turned out I was the only one who could see it Stupid apartment complex Terrible you You, who I wait for You, you, you Like a broken record stuck on loop So that day, on my birthday, I thought ""Something has to change"" You can’t always be about waiting for you Don’t tell anyone , but part of my reasoning for taking the flight class, was this idea that if I could become my own navigator The captain of the sky, That perhaps I could stop looking for direction from you Well, what started off as an idea on a whim, Has turned into something more Too shy to explain to the owners that my first lesson was just a one-time thing I’ve continued to go to classes each week At the precious little strip off Santa Monica and Bundy And everything was going fine We were starting with dips and loops and then something terrible happened During my fourth lesson in the sky My instructor, younger than I, but as tough as you Instructed me to do a simple maneuverer It’s not that I didn’t do it, But I was slow to lean the sports cruiser into a right hand upward turn Scared, scared that I would lose control of the plane Not tactfully and not gently The instructor shook his head, and without looking at me said “You don’t trust yourself” I was horrified Feeling as though I’d somehow been found out Like he knew me How weak I was Of course, he was only talking about my ability as a pilot in the sky But I knew it was meant for me to hear those words For me, they held a deeper meaning I didn’t trust myself Not just 25,000 feet above the coast of Malibu But with anything And I didn’t trust you I could’ve said something but I was quiet Because pilots aren’t like poets They don’t make metaphors between life and the sky In the midst of this mid-life, meltdown, navigational exercise in self-examination, I also decided to do something else I always wanted to do Take sailing lessons in the vibrant bay of Marina del Rey I signed up for the class as "" Elizabeth Grant "", And nobody blinked an eye So, why was I so sure that when I walked into the tiny shack on Valley Way, someone would say “You’re not a captain of a ship, or a master of the sky!” No, the fisherman didn’t care, and so neither did I And for a brief moment, I felt more myself than ever before Letting the self proclaimed drunkard captain’s lessons wash over me like the foamy tops of the sea Midway through my forehead burned, and my hands raw from driving The captain told me the most important thing I’d need to know on the sea “Never run the ship into irons” That’s nautical terms for not sailing the boat directly into the wind In order to do that though, you have to know where the wind is coming from And you might not have time to look up to the mast, Or up further to the weathervane So you have to feel where the wind is coming from On your cheeks, and by the tips of the white waves from which direction they’re rolling To do this, he gave me an exercise He told me to close my eyes, and asked me to feel on my neck which way the wind was blowing I already knew I was going to get it wrong “The wind is coming from everywhere, I feel it all over” I told him “No”, he said “the wind is coming from the left. The portside” I sat waiting for him to tell me “You don’t trust yourself” But he didn’t, so I said it for him “I don’t trust myself” He laughed gentler than the pilot, but still not realising that my failure in the exercise was hitting me at a much deeper level “It’s not that you don’t trust yourself” he said. “it’s simply that you’re not a captain. It isn’t what you do” Then he told me he wanted me to practise everyday so I would get better “Which grocery store do you go to?” he asked “To the Ralphs in the Palisades” I replied “Okay. When you’re in the Ralphs in the Palisades, I want you, as you're walking from your car to the store, To close your eyes, and feel which way the wind is blowing Now, I don’t want you to look like a crazy person crouching in the middle of the parking lot, but everywhere you go, I want you to try and find which way the wind is coming in from And then, determine if it’s from the port or starboard side, So when you’re back on the boat you have a better sense of it” I thought his advice was adorable I could already picture myself in the parking lot, Squinting my eyes with perfect housewives looking on I could picture myself growing a better sense of which way the wind was blowing And as I did, a tiny bit of deeper trust also began to grow within myself I thought of mentioning it, but I didn’t Because captain’s aren’t like poets They don’t make metaphors between sea and sky And as I thought that to myself, I realized that’s why I write All of this circumnavigating the earth, Was to get back to my life Six trips to the moon for my poetry to arise I’m not a captain, I’m not a pilot I write! I write",['Lana Del Rey'],"['Lana Del Rey', 'Jack Antonoff']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Spoken Word', 'Poetry']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,8,Tessa DiPietro,https://genius.com/Lana-del-rey-tessa-dipietro-annotated,['Lana Del Rey'],2020-07-28,23100,"No one ever touched me without wanting to kill me Except for a healer on 6th street in Ridgely Tessa DiPietro, recommended casually by a medium I no longer know She said my number one problem was that my field was untrusting When asked what to do, she paused and said “Nothing” Which sent me right into uncontrollable sobbing Because there’s never anything you can do about the important things She said “Okay, one thing you can do is picture the floor rising up to support you, And sink into the back of the bed that’s behind you Too much of your energy is in front and above you” Which, for some reason, made me think of a live show I’d seen Jim Morrison at the Hollywood Bowl, 1968, check date The blue trellis lights gave him an unusual aura Like a halo or something Made him 8 feet or taller I remember just thinking he looked out of his body but definitely like a god on stage So I told her “Maybe an artist has to function a little bit above themselves, If they really want to transmit some heaven” And she told me ""A singleness of focus is the key to transmission, For an emphasis on developing inner intuition, Close your eyes and feel where you hold your attention If it’s in the back of your eyes Walk it down to your heart’s centre and make that the new place from which your thoughts enter Clairvoyance comes mostly from this simple function Oh - and Jim died at 27 So find another frame of reference When you’re referencing heaven And have you ever read the lyrics to ‘People are Strange’? He made no sense!""",['Lana Del Rey'],"['Jack Antonoff', 'Lana Del Rey']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Spoken Word', 'Poetry']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,9,Quiet Waiter Blue Forever,https://genius.com/Lana-del-rey-quiet-waiter-blue-forever-annotated,['Lana Del Rey'],2019-03-05,36000,You move like water sweet baby sweet waiter making the night smile to no one you cater silent wood worker from midnight till later my lover my laughter my armor my maker The way that i feel with you is something like aching inside of my stomach the cosmos are baking a universe hung like a mobile the alignment of these planets unique in me the earth moves around the sun no land all sea water world sun chaser tropic of cancer southern equater i'm the crying crustacean sunbathing on paper moon. Let's rewrite the beginning of this primordial ooze shall we my love Am i being brazen for saying this year makes me feel like we could've wrote it better than him? But who am i just a girl in love dreaming on paper rearranging the salt for the pepper in love with you my quiet waiter Summer blue Forever call me when you're done with work i'll pick you up later the darker the better,['Lana Del Rey'],"['Lana Del Rey', 'Jack Antonoff']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Spoken Word', 'Poetry']"
Violet Bent Backwards Over the Grass,https://genius.com/albums/Lana-Del-Rey/Violet-Bent-Backwards-Over-the-Grass,Violet Bent Backwards Over the Grass,10,What Happened When I Left You,https://genius.com/Lana-del-rey-what-happened-when-i-left-you-annotated,['Lana Del Rey'],2019-08-13,43500,Perfect petals punctuate the fabrics yellow blue silver platters with strawberries strewn across the room In Zimmerman with sandals on one summer dress to choose Three girls eyes rolled loud laughter dust specs lit by afternoon My life is sweet like lemonade now there's no bitter fruit eternal sunshine of the spotless mind no thought of you My thoughts have changed my voice is higher now I'm over you No flickering in my head movies projected in Bellevue Because I captured the mood of my wish fulfilled and sailed to Xanadu The grief that came in waves that rolled I navigated through The fire from my wish as wind to future trip to Malibu now everything I have is perfect nothing much to do just perfect florals green embroidered chairs one dress to choose,['Lana Del Rey'],"['Lana Del Rey', 'Jack Antonoff']","['Non-Music', 'Literature', 'Contemporary Poetry', 'Spoken Word', 'Poetry']"
